folder,T,rec_id,N,m,status
new,T80,11,5,80,incomplete
new,T80,11,5,160,incomplete
new,T80,11,5,320,incomplete
new,T80,11,10,5,incomplete
new,T80,11,10,10,incomplete
new,T80,11,10,20,incomplete
new,T80,11,10,40,incomplete
new,T80,11,10,80,incomplete
new,T80,11,10,160,incomplete
new,T80,11,10,320,incomplete
new,T80,11,20,5,hit_maxiter
new,T80,12,5,5,diverged
new,T80,12,5,10,diverged
new,T80,12,5,20,diverged
new,T80,12,5,40,diverged
new,T80,12,5,80,diverged
new,T80,12,5,160,diverged
new,T80,12,5,320,diverged
new,T80,12,10,5,hit_maxiter
new,T80,12,10,10,hit_maxiter
new,T80,12,10,20,hit_maxiter
new,T80,12,20,5,no_data
new,T80,12,20,10,no_data
new,T80,12,20,20,no_data
new,T80,12,20,40,no_data
new,T80,12,20,80,no_data
new,T80,12,20,160,no_data
new,T80,12,20,320,no_data
new,T80,12,40,5,no_data
new,T80,12,40,10,no_data
new,T80,12,40,20,no_data
new,T80,12,40,40,no_data
new,T80,12,40,80,no_data
new,T80,12,40,160,no_data
new,T80,12,40,320,no_data
new,T80,12,80,5,no_data
new,T80,12,80,10,no_data
new,T80,12,80,20,no_data
new,T80,12,80,40,no_data
new,T80,12,80,80,no_data
new,T80,12,80,160,no_data
new,T80,12,80,320,no_data
new,T80,12,160,5,no_data
new,T80,12,160,10,no_data
new,T80,12,160,20,no_data
new,T80,12,160,40,no_data
new,T80,12,160,80,no_data
new,T80,12,160,160,no_data
new,T80,12,160,320,no_data
new,T80,12,320,5,no_data
new,T80,12,320,10,no_data
new,T80,12,320,20,no_data
new,T80,12,320,40,no_data
new,T80,12,320,80,no_data
new,T80,12,320,160,no_data
new,T80,12,320,320,no_data
new,T80,13,5,5,incomplete
new,T80,13,5,10,incomplete
new,T80,13,5,20,incomplete
new,T80,13,5,40,incomplete
new,T80,13,5,80,incomplete
new,T80,13,5,160,incomplete
new,T80,13,5,320,incomplete
new,T80,13,10,5,incomplete
new,T80,13,10,10,incomplete
new,T80,13,10,20,incomplete
new,T80,13,10,40,incomplete
new,T80,13,10,80,incomplete
new,T80,13,10,160,incomplete
new,T80,13,10,320,incomplete
new,T80,13,20,5,diverged
new,T80,13,20,10,diverged
new,T80,13,20,20,diverged
new,T80,13,20,40,diverged
new,T80,13,20,80,diverged
new,T80,13,20,160,diverged
new,T80,13,20,320,diverged
new,T80,13,40,5,incomplete
new,T80,13,40,10,hit_maxiter
new,T80,13,40,20,incomplete
new,T80,13,80,5,hit_maxiter
new,T80,13,80,10,hit_maxiter
new,T80,13,160,5,no_data
new,T80,13,160,10,no_data
new,T80,13,160,20,no_data
new,T80,13,160,40,no_data
new,T80,13,160,80,no_data
new,T80,13,160,160,no_data
new,T80,13,160,320,no_data
new,T80,13,320,5,no_data
new,T80,13,320,10,no_data
new,T80,13,320,20,no_data
new,T80,13,320,40,no_data
new,T80,13,320,80,no_data
new,T80,13,320,160,no_data
new,T80,13,320,320,no_data
new,T80,14,5,5,incomplete
new,T80,14,5,10,incomplete
new,T80,14,5,20,incomplete
new,T80,14,5,40,incomplete
new,T80,14,5,80,incomplete
new,T80,14,5,160,incomplete
new,T80,14,5,320,incomplete
new,T80,14,10,5,incomplete
new,T80,14,10,10,incomplete
new,T80,14,10,20,incomplete
new,T80,14,10,40,incomplete
new,T80,14,10,80,incomplete
new,T80,14,10,160,incomplete
new,T80,14,10,320,incomplete
new,T80,14,20,5,incomplete
new,T80,14,20,10,incomplete
new,T80,14,20,20,incomplete
new,T80,14,20,40,incomplete
new,T80,14,20,80,incomplete
new,T80,14,20,160,incomplete
new,T80,14,20,320,incomplete
new,T80,15,5,5,diverged
new,T80,15,5,10,diverged
new,T80,15,5,20,diverged
new,T80,15,5,40,diverged
new,T80,15,5,80,diverged
new,T80,15,5,160,diverged
new,T80,15,5,320,diverged
new,T80,15,10,5,incomplete
new,T80,15,10,10,incomplete
new,T80,15,10,20,incomplete
new,T80,15,10,40,incomplete
new,T80,15,10,80,incomplete
new,T80,15,10,160,incomplete
new,T80,15,10,320,incomplete
new,T80,15,20,5,hit_maxiter
new,T80,16,5,5,diverged
